0,1,2,3,4,5,6,7,8,9
46.0,0.0,-1356_0,-94.8,Bus,226.08,598.08,1373.32,4.3,BusFlowEastWest0.0
46.0,0.0,28925528_1,-29.54,Bus,95.58,642.91,1231.51,0.0,BusFlowNorthSouth0.0
46.0,0.0,239331354_0,148.85,Bus,114.62,572.27,1222.56,0.0,BusFlowSouthNorth0.0
46.0,0.0,-240120122_0,82.08,Bus,333.59,603.6,1181.86,0.0,BusFlowWestEast0.0
46.0,0.0,-1354_0,-108.13,Vehicle,461.83,532.96,1413.76,13.13,VehicleFlowEastToNorth.0
46.0,0.0,-1354_0,-110.16,Vehicle,414.85,517.46,1457.98,12.72,VehicleFlowEastToSouth.0
46.0,0.0,-1354_2,-110.16,Vehicle,397.35,505.18,1472.24,13.63,VehicleFlowEastToWest.0
46.0,0.0,-1354_0,-107.83,Vehicle,229.1,457.26,1633.24,13.81,VehicleFlowEastToWest.1
46.0,0.0,-1274_0,2.99,Vehicle,93.42,430.17,1866.87,8.19,VehicleFlowEastToWest.2
46.0,0.0,-1354_0,-113.58,Vehicle,574.64,570.74,1307.84,13.01,VehicleFlowEastToWest_0.0
46.0,0.0,-1354_0,-109.26,Vehicle,344.78,493.53,1523.68,12.48,VehicleFlowEastToWest_0.1
46.0,0.0,-1354_0,-100.83,Vehicle,98.68,428.57,1759.97,13.03,VehicleFlowEastToWest_0.2
46.0,0.0,:-228_1_0,-62.56,Vehicle,5.09,429.84,1880.13,12.3,VehicleFlowEastToWest_1.0
46.0,0.0,-1280#0_0,-55.6,Vehicle,337.54,563.26,2083.38,13.68,VehicleFlowEastToWest_1.1
46.0,0.0,-1280#0_0,-55.09,Vehicle,95.48,705.37,2276.43,13.73,VehicleFlowEastToWest_1.2
46.0,0.0,229259796#0_1,74.21,Vehicle,3.59,684.69,984.84,13.46,VehicleFlowWestToEast.0
46.0,0.0,-1324_0,69.17,Vehicle,199.36,708.52,917.0,12.35,VehicleFlowWestToEast.1
46.0,0.0,-1324_0,69.17,Vehicle,105.28,742.01,828.97,12.66,VehicleFlowWestToEast.2
46.0,0.0,-1324_1,69.81,Vehicle,23.06,773.42,753.43,12.27,VehicleFlowWestToEast.3
46.0,0.0,-1328#0_1,25.02,Vehicle,237.25,831.15,692.95,13.07,VehicleFlowWestToEast.4
46.0,0.0,-1328#0_1,22.52,Vehicle,152.07,906.47,653.54,12.57,VehicleFlowWestToEast.5
46.0,0.0,-1328#0_1,18.54,Vehicle,59.87,992.31,620.34,13.85,VehicleFlowWestToEast.6
46.0,0.0,-1328#0_0,18.54,Vehicle,4.1,1044.08,599.52,0.0,VehicleFlowWestToEast.7
46.0,0.0,229259796#0_0,71.4,Vehicle,192.26,621.4,1162.6,0.0,VehicleFlowWestToEast_0.0
46.0,0.0,229259796#0_1,71.41,Vehicle,192.26,624.53,1163.65,0.0,VehicleFlowWestToEast_0.1
46.0,0.0,229259796#0_0,71.4,Vehicle,186.76,623.15,1157.39,0.0,VehicleFlowWestToEast_0.2
46.0,0.0,229259796#0_2,71.41,Vehicle,192.25,627.66,1164.71,0.01,VehicleFlowWestToEast_0.3
46.0,0.0,229259796#0_0,71.4,Vehicle,137.25,638.94,1110.47,13.55,VehicleFlowWestToEast_0.4
46.0,0.0,229259796#0_0,71.4,Vehicle,28.55,673.61,1007.44,9.8,VehicleFlowWestToEast_0.5
